Sales,Profit,Shipping Cost,Category,Ship Mode,City-States,Order Priority
90.848,9.068,9.542,3,4,3224,2
136.272,-27.288,11.821,3,4,490,4
454.24,127.12,7.884,3,3,365,1
591.3,-68.71,68.71,3,4,679,2
583.872,-14.628,11.562,3,4,333,1
1459.68,-535.32,138.486,3,4,956,1
583.872,-14.628,23.179,3,4,197,1
973.12,-24.38,16.24,3,4,197,2
1002.72,-77.72,77.72,3,4,379,1
225.612,87.732,19.67,3,4,1320,1
877.38,394.8,116.78,3,2,1125,1
125.34,56.4,6.4,3,4,2071,1
349.699,142.879,33.1,3,2,2426,1
222.666,10.4784,30.75,3,2,161,3
623.465,-119.192,72.16,3,4,426,2
89.0664,-17.0274,14.48,3,3,124,1
193.066,-19.8744,33.78,3,4,1742,2
354.9,88.725,55.53,3,3,246,1
212.94,53.235,24.55,3,2,235,1
681.408,42.588,28.71,3,4,1,1
127.764,-191.646,8.59,3,2,1818,1
84.98,18.6956,11.87,3,4,48,2
339.92,8.498,19.35,3,4,709,1
242.1,101.64,28.12,3,4,2504,1
48.42,-21.81,4.65,3,2,1186,2
217.89,-13.8,13.8,3,2,2693,1
326.835,116.145,45.69,3,4,577,2
217.89,77.43,33.57,3,3,907,1
133.334,40.1241,13.27,3,4,133,1
143.37,50.16,10.46,3,4,576,1
573.48,200.64,85.41,3,2,849,1
716.85,250.8,59.87,3,4,260,2
573.48,200.64,40.13,3,4,810,1
1564.56,-0.04,64.37,3,4,1781,1
260.76,104.3,23.043,3,4,455,2
198.56,75.44,31.449,3,3,362,2
834.432,208.592,34.535,3,4,434,1
156.456,-0.004,12.499,3,2,3101,1
312.912,-0.008,29.485,3,2,1158,2
297.84,113.16,18.483,3,4,362,1
238.272,-7.968,14.693,3,4,29,1
238.272,-38.42,38.42,3,2,29,3
417.216,104.296,36.373,3,4,2264,2
158.848,35.728,15.321,3,4,1243,2
417.216,104.296,26.101,3,4,962,1
297.84,113.16,15.872,3,4,191,1
782.28,312.9,101.763,3,4,435,4
216.329,-113.371,26.09,3,4,391,2
772.605,-51.645,75.16,3,4,807,2
216.329,-113.371,21.47,3,4,110,1
1373.52,54.72,77.88,3,4,531,1
1081.65,-72.303,37.49,3,4,6,1
463.563,-30.987,13.07,3,4,81,1
309.042,-20.658,13.49,3,4,807,1
309.042,-20.658,19.48,3,3,65,1
85.464,2.844,13.12,3,4,222,2
264.938,99.6984,21.66,3,4,325,1
264.938,99.6984,37.59,3,1,133,2
555.516,59.796,80.63,3,4,80,4
77.312,-61.888,6.963,3,4,498,2
757.5,151.5,39.81,3,4,1378,1
545.4,60.6,31.56,3,4,671,1
303.0,60.6,38.64,3,4,232,2
545.4,60.6,106.53,3,2,31,2
454.5,90.9,35.83,3,4,1495,1
530.25,-318.15,29.23,3,4,578,1
454.5,90.9,45.66,3,4,386,2
515.61,-237.33,36.59,3,4,2344,1
84.34,37.1,20.922,3,3,1231,1
421.7,185.5,19.258,3,4,107,1
101.208,6.728,6.603,3,4,490,1
168.68,74.2,20.511,3,4,1089,4
826.56,-303.14,85.307,3,2,766,2
275.52,49.58,113.009,3,3,189,3
826.56,148.74,28.81,3,4,2142,1
1102.08,198.32,146.119,3,1,191,1
551.04,99.16,100.138,3,1,1298,2
1653.12,297.48,139.508,3,4,949,1
171.36,-17.16,7.52,3,4,17,1
825.36,49.5,99.7,3,2,264,2
660.288,-115.572,21.22,3,4,1897,1
990.432,-173.358,58.78,3,4,476,1
2063.4,123.75,352.64,3,4,230,4
619.02,-544.77,107.12,3,3,114,2
2888.76,173.25,256.64,3,4,411,1
302.625,-36.375,22.3,3,2,114,2
78.6825,10.8825,4.14,3,4,1731,1
387.36,116.16,14.54,3,4,476,2
121.05,-23.09,23.09,3,2,2702,2
544.725,205.725,39.01,3,4,65,1
762.615,288.015,60.76,3,2,6,2
326.835,123.435,38.27,3,3,2,2
605.25,266.25,56.38,3,4,236,1
200.44,82.16,19.866,3,2,2506,1
701.54,287.56,122.34,3,4,191,4
400.88,164.32,55.822,3,4,673,2
100.22,41.08,7.334,3,4,435,1
200.44,82.16,17.987,3,4,2662,1
601.32,246.48,5.984,3,4,1421,1
601.32,246.48,145.065,3,3,905,2
1311.55,-306.108,76.651,3,1,1544,1
582.912,43.692,67.931,3,4,23,2
388.608,29.128,53.931,3,4,197,2
728.64,189.42,48.423,3,4,92,1
1457.28,378.84,138.78,3,3,952,2
388.608,29.128,23.0,3,4,209,1
261.96,41.9136,54.1,3,2,16,3
556.665,6.549,60.54,3,4,27,1
130.98,-89.0664,19.94,3,4,72,2
314.352,-15.7176,76.84,3,3,1599,2
722.352,90.294,1.66,3,2,1,1
180.588,-240.784,23.96,3,4,1258,4
1279.17,225.735,137.45,3,3,161,2
240.784,30.098,20.62,3,4,1,1
1228.0,-36.1176,131.64,3,3,124,2
204.666,-6.0196,20.53,3,2,786,1
613.999,-18.0588,54.03,3,4,124,2
1023.33,-30.098,155.64,3,4,124,2
651.348,-50.712,74.95,3,4,344,1
2605.39,-202.08,202.08,3,4,613,1
1447.44,-252.36,252.36,3,2,425,1
1302.7,-101.424,105.66,3,4,413,1
361.86,10.83,35.59,3,2,153,2
523.908,81.468,29.42,3,2,1730,1
582.12,139.68,31.85,3,4,477,1
776.16,186.24,62.82,3,4,829,1
388.08,-77.46,77.46,3,4,477,4
434.88,104.31,33.32,3,4,22,1
869.76,208.62,68.02,3,3,179,2
72.48,-37.71,20.03,3,1,761,2
779.58,202.68,85.48,3,4,222,2
294.6,106.02,36.82,3,4,972,4
649.593,-10.437,22.72,3,4,391,1
185.598,-2.982,9.22,3,4,1833,1
736.5,265.05,60.96,3,2,1840,1
265.792,-30.339,30.339,3,4,2165,2
199.344,17.424,18.812,3,2,1214,1
166.12,44.84,18.643,3,4,362,2
415.3,112.1,27.084,3,4,2087,1
166.12,44.84,16.767,3,4,241,4
166.12,44.84,4.418,3,4,125,1
449.496,-30.024,57.05,3,4,291,2
466.722,-25.938,44.67,3,4,1278,1
445.95,80.19,65.56,3,4,967,4
193.245,-50.595,15.26,3,4,80,1
743.25,133.65,49.5,3,4,283,1
743.25,133.65,79.1,3,4,316,2
133.785,11.865,7.69,3,4,65,1
1105.96,130.596,79.47,3,4,1556,1
401.355,35.595,34.69,3,4,2,1
276.489,32.649,53.74,3,4,1559,2
1467.36,630.96,70.52,3,4,1687,1
366.84,157.74,43.98,3,3,1034,1
814.374,217.134,86.83,3,2,78,1
307.26,81.9,29.67,3,4,759,2
153.63,-6.95,6.95,3,3,1464,2
583.47,-490.14,46.14,3,4,811,1
1166.94,93.33,47.63,3,4,843,1
777.96,62.22,42.74,3,4,22,1
257.568,-28.9764,19.28,3,3,1,3
273.666,-12.8784,16.2,3,4,1432,1
482.94,-376.693,20.25,3,2,448,1
3274.02,261.9,351.08,3,4,232,1
1455.12,116.4,108.33,3,2,615,2
1455.12,116.4,504.56,3,3,100,3
1637.01,-36.39,452.28,3,3,81,1
327.402,-7.278,19.41,3,4,912,1
2182.68,174.6,194.55,3,4,507,1
338.315,3.6354,32.35,3,2,2437,1
873.072,-130.968,49.38,3,4,476,1
945.828,-392.892,33.99,3,4,80,1
1091.34,87.3,110.88,3,4,496,2
458.363,-210.997,33.46,3,4,203,1
945.828,-392.892,57.02,3,4,80,1
654.804,-14.556,30.47,3,4,2,1
1455.12,116.4,179.62,3,4,706,1
1052.43,-81.927,112.98,3,4,78,2
701.622,-54.618,61.48,3,3,1826,1
332.28,3.3,49.688,3,4,191,4
132.912,-86.408,4.656,3,2,1057,1
664.56,6.6,37.904,3,4,1471,4
664.56,6.6,281.743,3,3,191,3
199.368,-129.612,42.389,3,3,182,2
265.824,-172.816,38.179,3,1,825,2
664.56,6.6,43.016,3,3,1421,2
88.608,-21.052,21.255,3,2,23,3
326.72,26.08,33.747,3,2,204,2
163.36,13.04,25.076,3,2,935,1
196.032,-29.448,15.97,3,4,696,1
410.346,4.536,11.29,3,4,50,1
683.91,7.56,29.49,3,2,2,1
243.168,-27.372,30.96,3,3,2485,1
268.848,-34.723,34.723,3,4,182,2
560.1,5.6,45.882,3,4,2120,1
537.696,-349.504,41.323,3,4,766,2
179.232,-42.568,11.252,3,4,1281,1
1336.83,31.4548,88.47,3,4,161,1
241.96,41.1332,50.32,3,2,536,3
181.47,-320.597,29.68,3,3,1804,1
217.764,-384.716,14.05,3,4,1649,1
72.588,-128.239,5.0,3,4,1649,1
302.45,-199.617,34.51,3,4,169,1
387.136,-14.5176,31.94,3,4,1043,1
2220.53,123.354,166.02,3,2,781,1
822.42,123.36,45.16,3,4,1066,1
740.178,41.118,50.26,3,4,2,1
2878.47,431.76,148.38,3,4,288,1
382.425,32.8953,35.24,3,4,381,1
1741.8,261.24,84.68,3,4,1488,1
1741.8,261.24,515.24,3,2,96,3
2830.43,-1981.4,165.22,3,4,761,1
653.175,-457.245,60.26,3,4,1856,1
870.9,130.62,32.32,3,2,200,1
163.96,27.84,21.325,3,4,2120,2
65.584,-2.476,7.179,3,2,1001,1
98.376,-37.744,38.151,3,3,1057,3
1968.03,262.38,64.46,3,4,87,1
437.34,-126.41,126.41,3,3,121,3
2186.7,481.05,178.04,3,4,713,1
874.68,192.42,57.11,3,4,1003,1
852.813,-170.577,58.37,3,4,80,1
223.074,34.674,7.41,3,4,87,1
1115.37,-149.4,149.4,3,2,824,1
247.86,59.46,24.84,3,3,1125,2
219.808,-219.832,31.232,3,2,2472,2
482.48,130.24,66.702,3,4,189,2
385.984,33.744,31.118,3,4,543,4
578.976,-125.504,83.603,3,4,1359,4
723.72,-156.88,123.48,3,2,766,2
771.968,67.488,131.92,3,3,1002,2
303.0,81.78,27.397,3,4,1616,1
242.4,-52.56,26.816,3,4,2185,1
363.6,-78.84,57.681,3,1,1911,2
379.53,159.39,64.53,3,3,1779,2
341.577,121.437,47.61,3,2,123,2
227.718,80.958,12.45,3,3,648,1
494.1,-197.64,17.479,3,4,1009,1
713.124,39.564,75.91,3,3,1610,1
713.124,39.564,27.64,3,4,445,1
356.562,19.782,13.91,3,4,1142,1
594.27,89.1,89.93,3,1,983,1
990.45,148.5,1.7,3,3,2047,2
72.294,-98.8018,11.9,3,2,3123,2
327.733,-14.4588,29.64,3,4,1368,1
314.991,125.271,33.67,3,1,132,2
414.03,169.74,22.44,3,4,2725,1
991.92,456.24,23.01,3,4,2709,2
725.341,122.701,64.0,3,4,80,2
2070.15,848.7,185.01,3,4,12,1
2152.96,198.636,309.11,3,3,80,1
338.7,-18.47,18.47,3,4,2865,1
334.773,133.893,23.59,3,4,31,1
119.833,-13.47,13.47,3,2,2620,1
425.833,-150.07,150.07,3,1,538,3
451.136,-67.6704,30.21,3,4,608,1
704.9,56.392,189.88,3,2,48,3
359.499,-29.6058,30.6,3,4,161,1
2003.92,-25.049,122.58,3,4,1,1
4007.84,-50.098,87.33,3,4,1006,1
359.499,-29.6058,37.31,3,4,161,1
801.568,-10.0196,146.08,3,3,1,2
400.784,-5.0098,78.15,3,2,1,2
3406.66,160.314,335.64,3,4,27,1
180.64,-15.553,15.553,3,2,1243,1
135.48,-88.08,42.344,3,1,490,3
451.6,-107.3,57.746,3,3,1254,1
406.44,-264.24,86.106,3,2,1468,2
541.92,-352.32,102.68,3,2,1267,2
270.96,-64.38,15.742,3,4,1001,1
270.96,-64.38,29.439,3,4,197,1
451.6,4.48,110.634,3,2,362,3
463.104,92.544,50.131,3,2,197,2
385.92,138.88,48.947,3,3,657,1
96.48,34.72,37.881,3,1,1333,3
96.48,34.72,4.426,3,3,3484,1
154.368,30.848,25.241,3,4,296,2
343.74,164.94,32.196,3,4,1603,1
343.74,164.94,34.434,3,4,1421,1
343.74,164.94,23.289,3,4,191,1
343.74,164.94,72.816,3,3,125,1
388.704,-4.8588,14.26,3,4,1,1
220.266,-20.55,20.55,3,4,426,1
145.764,-247.799,2.14,3,2,834,1
646.499,-13.9812,181.61,3,3,381,2
625.644,-34.836,139.52,3,3,3,2
868.95,43.35,186.83,3,3,581,2
521.37,26.01,69.81,3,2,1286,1
754.05,120.6,78.89,3,4,153,4
294.079,-85.9905,13.25,3,4,80,1
373.23,-32.51,32.51,3,4,2034,2
248.82,59.7,81.57,3,3,401,3
1369.2,670.9,89.12,3,4,1426,1
2190.72,1073.44,88.73,3,4,797,2
657.216,238.236,101.754,3,2,1001,2
1916.88,939.26,269.764,3,4,204,2
657.216,238.236,63.676,3,2,626,2
492.912,73.932,139.689,3,1,490,3
328.608,49.288,24.547,3,4,29,4
462.672,25.632,55.28,3,4,31,2
137.088,-8.592,9.87,3,4,256,4
470.88,0.0,30.03,3,4,1164,1
588.6,117.72,26.78,3,4,425,1
364.932,51.012,32.21,3,3,617,3
784.8,156.96,42.97,3,4,281,1
353.16,-92.2,92.2,3,2,31,3
1962.0,-162.76,162.76,3,4,764,1
226.32,-36.78,23.421,3,4,1590,2
94.3,-1.473,1.473,3,2,24,1
371.952,-21.09,21.09,3,4,1142,1
743.904,66.084,83.75,3,2,648,1
1487.81,132.168,191.65,3,4,647,4
1239.84,223.11,88.04,3,4,961,2
796.48,270.72,77.852,3,4,241,1
179.208,-17.952,32.829,3,3,29,1
199.12,67.68,11.841,3,4,365,2
549.52,109.88,31.647,3,2,61,1
659.424,-111.225,111.225,3,2,29,2
659.424,-0.036,11.077,3,4,301,1
659.424,-0.036,104.515,3,3,1248,1
115.032,-55.608,21.361,3,2,1791,2
287.58,31.62,42.424,3,2,2207,2
567.42,164.5,35.598,3,4,189,1
243.18,-44.62,22.389,3,4,596,2
518.784,-40.811,40.811,3,2,333,2
97.272,-17.848,6.841,3,2,2819,1
405.3,117.5,54.21,3,4,219,4
129.696,14.576,12.687,3,4,1020,1
193.28,54.08,9.627,3,4,1285,1
231.936,23.136,18.979,3,2,513,1
773.12,216.32,96.177,3,4,1349,2
115.968,-23.232,7.178,3,4,1359,1
154.624,15.424,10.728,3,3,595,2
289.92,81.12,32.97,3,3,365,1
541.184,53.984,54.857,3,4,1604,2
187.88,16.88,59.764,3,3,312,3
93.94,8.44,8.637,3,4,1892,1
281.82,25.32,25.088,3,4,188,1
375.76,-51.74,17.028,3,4,1020,1
150.304,-20.696,9.64,3,4,209,2
235.116,-27.444,27.784,3,3,490,1
522.48,172.4,173.645,3,3,700,3
235.116,-27.444,34.048,3,4,182,2
235.116,-27.444,11.258,3,2,1072,1
522.48,84.88,22.517,3,4,197,1
653.1,215.5,70.088,3,4,1695,1
391.86,129.3,18.996,3,4,1040,1
313.488,50.928,17.583,3,4,1020,1
731.472,118.832,27.431,3,2,2165,1
391.86,-45.74,25.894,3,4,1256,1
548.604,-64.036,37.972,3,4,490,1
1751.62,38.925,125.67,3,1,65,1
2534.02,136.238,163.3,3,4,194,1
700.65,15.57,120.77,3,4,148,2
674.901,14.481,41.23,3,4,486,1
725.7,65.28,37.39,3,1,1077,2
653.13,-7.29,89.99,3,2,527,1
1179.26,-471.788,138.87,3,2,80,1
362.85,32.64,21.58,3,4,967,1
362.85,32.64,44.07,3,4,136,2
1451.4,130.56,132.82,3,4,430,1
358.668,75.708,24.92,3,4,31,1
179.334,37.854,6.52,3,2,1487,1
259.038,-23.922,28.99,3,3,80,1
251.068,-31.8924,18.23,3,4,203,1
702.27,-64.54,64.54,3,2,344,1
2539.88,709.937,393.58,3,2,133,2
768.366,-41.334,98.06,3,4,133,4
2065.5,41.25,248.81,3,3,281,2
1239.3,24.75,112.36,3,4,1162,1
743.58,-66.12,67.69,3,4,527,1
448.8,35.84,24.366,3,4,435,1
224.4,17.92,52.251,3,3,1938,2
561.0,44.8,9.356,3,4,952,1
269.28,-40.44,14.338,3,4,1001,1
67.32,-35.92,3.234,3,4,1279,1
145.89,18.96,16.1,3,4,316,4
607.824,60.744,46.15,3,2,87,1
291.78,37.92,10.82,3,4,289,1
607.824,60.744,80.27,3,3,2,1
350.136,-30.654,26.32,3,4,256,1
271.355,17.4954,16.64,3,4,610,1
759.78,-189.08,189.08,3,3,663,2
844.2,160.35,55.74,3,4,54,2
437.67,56.88,15.72,3,4,507,1
455.868,45.558,22.17,3,4,2,1
337.68,64.14,73.0,3,1,349,3
2452.27,190.575,155.69,3,4,838,1
532.399,-46.9764,10.68,3,4,124,1
626.352,46.9764,160.17,3,3,1,3
1043.92,271.419,152.15,3,1,862,2
782.94,203.564,123.26,3,2,106,2
1552.83,200.955,343.97,3,3,161,2
913.43,-52.196,75.55,3,4,1613,4
521.96,-250.541,41.99,3,2,2023,1
1565.88,407.129,102.06,3,4,293,1
132.256,-119.104,16.719,3,2,2862,2
879.0,-556.7,62.769,3,4,1072,1
293.0,5.86,37.321,3,2,204,1
2344.0,46.88,321.421,3,3,191,2
141.96,41.1684,14.6,3,4,984,2
283.92,82.3368,22.89,3,4,841,4
638.82,185.258,19.99,3,3,2813,1
113.568,12.7764,19.74,3,1,1,3
141.96,41.1684,19.7,3,4,48,4
590.058,-786.744,74.06,3,4,1073,2
1573.49,196.686,139.64,3,2,604,1
1194.17,-140.75,140.75,3,2,938,2
449.568,56.196,31.59,3,4,1,2
477.666,84.294,43.01,3,3,161,3
401.355,-48.04,48.04,3,3,599,3
594.6,118.92,28.32,3,3,1403,1
891.9,178.38,123.01,3,4,684,4
267.57,29.73,17.43,3,4,575,1
1040.55,208.11,129.06,3,4,1026,2
668.925,74.325,78.88,3,4,73,1
333.6,106.72,45.851,3,2,1373,2
467.04,-22.749,22.749,3,4,651,1
250.2,80.04,97.892,3,3,1122,3
583.8,186.76,12.323,3,4,2365,1
417.0,133.4,55.072,3,2,362,3
333.6,106.72,36.618,3,4,24,2
250.2,80.04,44.911,3,4,2145,2
250.2,80.04,33.708,3,4,2409,2
83.34,-48.36,5.38,3,4,205,1
750.06,91.56,106.25,3,3,64,2
402.246,8.856,23.04,3,2,81,1
595.92,71.4,45.37,3,4,523,4
1091.25,119.97,411.64,3,1,165,3
1964.25,21.69,237.78,3,4,469,4
727.5,79.98,72.4,3,4,983,1
1273.12,-993.195,291.93,3,3,338,2
1174.56,187.92,92.01,3,4,919,1
286.299,-83.691,23.1,3,4,80,1
924.966,61.656,79.61,3,4,81,2
264.276,17.616,16.68,3,4,81,1
660.69,44.04,296.01,3,1,330,3
194.766,-95.934,32.87,3,4,80,2
194.766,-95.934,31.73,3,2,655,2
74.91,-70.44,7.49,3,4,114,2
278.665,-12.0348,39.31,3,3,133,2
493.452,-57.588,40.846,3,2,182,1
986.904,-115.176,90.923,3,4,1267,4
1918.98,633.22,93.746,3,4,219,1
548.28,180.92,59.72,3,4,1122,2
2751.2,110.0,203.132,3,4,609,1
1375.6,55.0,168.814,3,3,767,2
825.36,33.0,41.383,3,3,24,1
550.24,22.0,35.785,3,4,191,4
275.12,11.0,17.876,3,4,191,1
825.36,-495.24,78.945,3,4,1057,1
330.144,-198.096,44.233,3,4,766,4
350.244,105.024,20.05,3,4,1585,1
1050.73,315.072,90.62,3,4,1407,1
199.28,89.64,24.536,3,4,362,1
398.56,-29.702,29.702,3,4,703,1
298.92,24.82,23.827,3,4,1893,1
119.568,9.928,17.529,3,2,1640,2
717.408,-103.03,103.03,3,3,1001,2
79.712,24.892,20.274,3,3,1281,1
1573.92,786.96,128.94,3,4,186,1
236.088,39.348,34.03,3,1,1401,2
453.681,65.511,67.77,3,2,99,2
1361.04,196.533,268.04,3,2,385,2
504.09,115.92,39.31,3,4,521,1
453.681,-54.41,54.41,3,4,123,2
504.09,115.92,28.73,3,4,547,1
220.644,46.524,18.63,3,2,3,1
858.06,248.64,170.77,3,2,754,3
159.354,-14.766,14.09,3,4,1731,1
341.998,80.8182,52.16,3,2,789,2
330.966,69.786,24.78,3,4,2027,1
612.9,-110.14,110.14,3,3,926,2
341.998,80.8182,59.9,3,2,1865,2
205.333,-36.2352,24.37,3,4,30,2
301.96,60.392,28.98,3,4,2535,1
241.568,0.0,7.65,3,4,2481,1
252.06,12.6,13.6,3,4,228,1
81.94,20.485,9.11,3,3,959,3
163.88,-81.94,11.56,3,4,72,1
131.104,8.194,7.93,3,4,3306,1
163.88,40.97,22.13,3,4,48,2
1582.2,-870.3,357.21,3,1,31,3
1116.99,446.79,42.17,3,2,64,1
881.34,334.86,92.21,3,4,688,2
1322.01,-317.43,81.82,3,4,1099,1
1983.02,616.815,38.51,3,4,1878,1
1983.02,616.815,211.36,3,4,64,2
262.528,-29.552,89.362,3,3,1422,3
164.08,18.04,30.357,3,4,332,2
328.16,-61.629,61.629,3,4,298,2
435.999,20.5176,62.67,3,4,111,2
512.94,97.4586,26.07,3,4,925,2
1367.84,259.89,70.66,3,4,48,1
170.98,32.4862,24.58,3,2,106,2
370.53,40.68,76.98,3,3,1594,3
370.53,-33.54,33.54,3,4,2392,1
123.93,61.95,10.85,3,4,2420,1
371.79,185.85,28.45,3,4,357,2
334.611,148.671,58.11,3,4,64,2
111.537,49.557,5.73,3,4,2777,1
537.705,-213.495,26.33,3,4,110,1
537.705,-213.495,47.66,3,4,203,1
853.5,102.3,57.9,3,4,1587,1
194.016,-17.787,17.787,3,3,2891,1
242.52,38.8,47.203,3,3,569,2
291.024,-116.416,20.301,3,4,182,1
727.56,116.4,39.286,3,4,191,1
129.12,6.44,12.543,3,4,3098,1
145.26,-38.76,9.893,3,4,1137,1
258.24,12.88,10.373,3,3,333,2
129.12,6.44,12.218,3,4,1257,4
322.8,16.1,12.445,3,4,197,1
97.52,0.96,8.691,3,4,673,2
136.584,-20.496,11.965,3,4,1640,1
341.46,105.84,28.726,3,4,1421,1
487.6,4.8,34.277,3,3,365,2
204.876,-30.744,30.13,3,4,2395,2
546.336,75.096,29.849,3,4,197,1
390.08,-47.717,47.717,3,4,884,1
182.112,25.032,50.28,3,2,2045,3
719.136,152.676,47.038,3,2,2101,1
319.616,67.856,21.669,3,4,301,1
3707.35,1554.43,298.44,3,4,325,1
724.8,333.36,164.79,3,3,788,2
724.8,333.36,64.66,3,4,1777,1
1630.8,652.2,127.04,3,2,31,1
1685.16,706.56,141.54,3,1,511,2
724.8,333.36,205.55,3,3,121,2
966.4,-72.519,72.519,3,4,543,1
966.4,115.92,180.382,3,3,700,1
289.92,-135.32,58.433,3,3,1057,2
483.2,57.96,108.845,3,3,1189,2
434.88,-202.98,31.63,3,4,29,1
1208.0,144.9,132.194,3,4,1000,1
854.28,196.35,106.08,3,4,871,2
219.672,-9.57,9.57,3,3,3222,1
488.16,112.2,134.29,3,3,988,2
366.12,84.15,56.08,3,2,308,1
439.344,-27.98,27.98,3,4,1642,2
281.82,98.58,28.54,3,4,2547,1
845.46,295.74,43.17,3,4,2148,1
422.73,147.87,38.95,3,4,1076,1
507.6,-31.48,31.48,3,4,35,1
507.6,-97.85,97.85,3,2,1082,2
507.6,208.08,38.29,3,4,565,1
338.4,138.72,25.35,3,4,196,1
304.56,104.88,72.05,3,3,64,3
1218.24,419.52,145.56,3,4,64,4
1938.15,135.6,170.38,3,4,507,1
1162.89,81.36,83.9,3,4,496,1
244.207,-116.303,19.22,3,4,110,1
296.34,41.46,23.731,3,4,673,2
395.12,-40.225,40.225,3,2,92,1
296.34,41.46,93.818,3,3,92,1
296.34,41.46,22.947,3,4,720,1
395.12,-29.68,27.359,3,4,434,1
237.072,-102.768,33.202,3,2,1267,2
183.372,-36.6744,27.67,3,3,20,1
314.352,-15.7176,15.76,3,4,1,1
556.665,6.549,74.9,3,3,161,1
333.999,3.9294,40.44,3,4,161,2
523.92,-26.196,38.76,3,4,1,2
191.96,30.68,14.717,3,4,3007,1
153.568,-7.712,11.317,3,4,2916,1
287.94,46.02,22.947,3,4,1483,1
2189.09,541.37,320.28,3,2,278,2
1094.54,270.685,60.16,3,4,511,1
1059.24,235.377,107.68,3,4,101,2
706.158,-117.702,65.18,3,2,222,1
706.158,156.918,47.03,3,2,81,2
179.352,-5.988,12.74,3,1,1208,2
89.676,-2.994,6.88,3,4,1160,2
1559.16,405.36,193.56,3,4,147,2
253.363,-35.0865,10.0,3,4,80,1
362.505,74.0547,44.94,3,4,757,2
273.12,-95.6,16.47,3,4,825,2
91.04,-1.14,7.061,3,4,550,1
227.6,43.24,26.836,3,4,339,4
822.42,156.24,36.2,3,4,1384,1
1233.63,234.36,325.32,3,2,271,3
616.815,-130.36,130.36,3,3,805,2
1110.27,110.997,108.01,3,2,1199,1
986.904,-1011.64,65.64,3,4,916,1
2056.05,390.6,372.5,3,3,196,2
489.2,92.9,58.606,3,4,1695,2
293.52,-36.509,36.509,3,3,973,2
391.36,74.32,73.24,3,3,342,1
234.816,-82.224,39.184,3,2,766,3
1174.08,222.96,104.56,3,4,313,1
117.408,-41.112,20.295,3,2,1267,2
259.44,101.16,11.909,3,4,949,1
518.88,202.32,19.516,3,4,1110,1
1087.2,119.52,111.52,3,3,304,3
409.8,73.7,72.279,3,4,312,2
196.704,-32.438,32.438,3,4,1267,2
245.88,44.22,23.71,3,4,1349,4
458.976,-11.564,25.235,3,4,513,1
409.8,73.7,42.916,3,4,125,4
195.466,-13.7976,15.59,3,2,2075,1
156.373,-52.8908,10.8,3,3,786,1
183.968,-73.19,73.19,3,3,1,3
275.952,-37.9434,24.62,3,2,1,2
459.92,41.3928,39.55,3,4,115,1
344.94,31.0446,16.76,3,2,822,1
182.08,-186.64,17.207,3,4,2611,2
89.352,-59.568,5.17,3,4,17,1
509.4,-74.37,74.37,3,2,1624,2
509.4,5.04,36.73,3,4,1635,1
339.6,3.36,18.31,3,4,136,1
1107.2,420.72,105.338,3,4,1230,2
332.16,-11.08,31.745,3,2,1318,2
1107.2,-2.506,2.506,3,4,263,1
498.24,-16.62,17.353,3,4,490,1
117.558,-58.782,13.63,3,3,222,1
587.79,-25.77,25.77,3,4,236,1
1175.58,117.54,72.14,3,4,1655,1
1234.36,-0.021,93.3,3,4,6,1
529.011,-0.009,56.06,3,4,2,1
607.92,91.08,49.343,3,4,342,1
121.584,-50.696,16.927,3,2,1357,2
243.168,-15.252,32.542,3,4,1422,2
506.6,75.9,9.655,3,2,262,1
182.376,-76.044,52.69,3,3,29,3
883.92,-110.49,122.33,3,3,1,2
176.784,-22.098,10.83,3,4,159,1
300.533,-97.2312,22.69,3,4,124,1
1352.4,-437.54,119.72,3,2,786,1
353.568,-44.196,48.18,3,4,1,2
353.568,-44.196,21.64,3,4,1,1
2485.62,795.24,248.41,3,4,28,1
1864.21,455.565,239.83,3,4,17,2
3728.43,1192.86,553.31,3,3,76,1
394.2,90.66,37.296,3,2,312,1
210.24,7.88,24.648,3,3,803,2
315.36,-89.36,16.248,3,4,490,1
236.52,-67.02,7.583,3,4,766,1
162.76,27.64,6.633,3,4,2369,1
97.656,-5.619,5.619,3,4,182,1
405.1,121.5,26.589,3,2,1122,1
243.06,-40.54,11.752,3,2,29,2
145.836,-24.324,32.992,3,3,490,1
145.836,-24.324,22.96,3,4,596,2
145.836,-24.324,12.789,3,4,956,1
194.448,24.288,43.655,3,3,301,3
48.612,-8.108,1.884,3,4,1057,1
662.2,33.04,23.714,3,4,191,1
113.52,-66.24,7.597,3,4,2538,1
283.8,14.16,27.338,3,4,125,1
283.8,14.16,23.093,3,4,405,2
378.4,-71.0,132.121,3,2,1001,3
151.36,-28.4,8.5,3,4,1151,2
378.4,18.88,42.93,3,3,191,2
113.52,-66.24,11.578,3,3,1640,1
405.144,-0.036,50.43,3,4,1528,1
470.98,65.7999,29.54,3,2,133,2
2194.53,438.75,210.22,3,4,576,2
911.574,101.214,184.8,3,3,681,1
337.62,67.5,26.77,3,4,2602,1
1367.4,396.5,161.846,3,3,191,1
546.96,158.6,32.071,3,4,191,1
1093.92,123.02,135.304,3,4,962,2
274.176,4.496,28.765,3,4,29,2
456.96,187.28,76.958,3,2,313,2
685.44,280.92,88.392,3,2,189,1
342.72,5.62,61.881,3,3,1640,2
685.44,280.92,97.63,3,3,191,1
