Sales,Quantity,Discount,Profit,Shipping Cost,Category,Ship Mode,City-States,Segment,Order Priority,Market
330.64,4,0.0,79.28,93.217,3,2,125,3,3,7
132.256,2,0.2,6.576,23.376,3,4,89,1,2,7
745.686,2,0.1,182.226,41.01,3,4,2150,1,1,5
2899.89,7,0.0,927.78,541.59,3,3,82,1,2,5
1242.81,3,0.0,397.62,32.26,3,4,2439,1,1,5
662.832,2,0.2,99.372,67.81,3,4,4,2,4,5
341.46,2,0.0,88.74,27.28,3,4,1217,2,2,6
153.657,1,0.1,27.297,6.4,3,4,101,2,1,6
512.19,3,0.0,133.11,57.08,3,4,411,1,1,6
170.73,1,0.0,44.37,12.61,3,4,3094,3,1,6
853.65,5,0.0,221.85,83.82,3,4,274,1,1,6
752.919,7,0.37,-131.601,22.89,3,4,835,1,1,6
255.42,2,0.1,16.98,8.75,3,4,1852,1,1,5
212.85,3,0.5,-144.81,26.58,3,2,2466,1,1,5
283.8,2,0.0,45.36,44.94,3,2,2144,1,2,5
339.48,3,0.2,-59.49,30.31,3,4,1711,3,1,6
424.35,3,0.0,25.38,47.59,3,2,611,1,2,6
381.915,3,0.1,-17.055,64.46,3,2,6,3,2,6
394.646,3,0.07,-54.08,54.08,3,3,194,1,2,6
424.35,3,0.0,25.38,53.34,3,4,1325,3,2,6
1027.15,7,0.6,-719.208,40.53,3,4,916,2,1,5
1100.52,3,0.0,352.08,283.25,3,1,196,3,3,5
330.156,1,0.1,80.676,66.46,3,4,91,3,4,5
586.944,2,0.2,168.744,104.75,3,3,476,1,3,6
880.416,4,0.4,44.016,61.06,3,4,198,3,1,6
1100.52,3,0.0,473.22,62.94,3,4,349,1,1,6
660.312,2,0.1,242.112,123.82,3,3,65,1,1,6
366.84,1,0.0,157.74,57.23,3,3,218,2,2,6
660.312,2,0.1,242.112,49.35,3,4,101,2,1,6
1320.62,4,0.1,484.224,410.88,3,3,101,3,3,6
691.116,3,0.37,-142.644,51.79,3,4,391,3,1,6
1535.81,7,0.4,-409.626,156.97,3,2,563,1,1,6
1828.35,5,0.0,438.75,191.76,3,4,646,2,2,6
98.808,2,0.4,4.928,17.966,3,2,1893,1,3,7
461.104,7,0.2,132.524,142.408,3,2,89,3,3,7
494.04,6,0.0,212.4,72.536,3,2,797,3,2,7
263.488,4,0.2,75.728,39.301,3,2,127,3,2,7
247.02,3,0.0,106.2,17.147,3,4,1597,3,1,7
247.02,3,0.0,106.2,14.249,3,4,2934,2,1,7
1586.41,4,0.1,17.532,307.98,3,2,65,1,2,6
793.206,2,0.1,8.766,72.96,3,4,413,1,1,6
1322.01,3,0.0,145.35,83.03,3,4,1345,2,1,6
793.206,2,0.1,8.766,51.74,3,2,330,1,1,6
3278.58,8,0.07,140.825,492.28,3,4,63,2,2,6
555.244,2,0.37,-229.196,30.53,3,4,110,2,1,6
859.307,3,0.35,-317.353,69.78,3,4,80,1,1,6
219.96,2,0.35,16.92,16.31,3,4,80,2,1,6
507.6,3,0.0,203.04,52.81,3,2,1325,1,2,6
1353.6,8,0.0,-155.51,155.51,3,3,840,3,1,6
629.424,4,0.07,223.344,110.85,3,4,133,1,4,6
769.86,7,0.35,59.22,87.47,3,1,80,1,3,6
57.984,1,0.6,-66.696,14.89,3,3,1563,3,3,6
695.808,8,0.4,-301.632,48.13,3,4,212,3,1,6
287.94,2,0.0,0.0,21.1,3,4,369,3,2,6
2634.55,8,0.1,116.952,298.63,3,4,65,2,1,6
548.865,3,0.5,-395.235,18.91,3,4,114,3,1,6
731.82,2,0.0,-39.66,39.66,3,4,2259,2,1,6
987.957,3,0.1,43.857,103.66,3,2,3,2,2,6
373.23,3,0.0,29.79,23.98,3,4,1417,1,1,5
447.876,4,0.1,-10.044,42.67,3,4,227,1,1,5
349.872,3,0.6,-113.748,26.248,3,4,498,1,1,7
159.408,3,0.6,-6.642,6.642,3,2,2373,1,1,7
506.43,3,0.0,192.42,80.97,3,3,1488,3,1,5
168.81,1,0.0,64.14,60.25,3,1,1305,1,3,5
607.716,4,0.1,189.036,51.52,3,4,64,1,4,5
303.858,2,0.1,94.518,11.1,3,4,586,1,1,5
151.929,1,0.1,47.259,19.82,3,4,2821,1,2,5
506.43,3,0.0,192.42,64.57,3,4,1533,1,1,5
524.64,4,0.0,241.28,81.12,3,2,952,2,1,7
393.48,3,0.0,180.96,27.667,3,4,569,3,1,7
314.784,4,0.4,31.424,34.103,3,3,29,1,1,7
823.5,2,0.0,172.92,260.6,3,2,398,1,3,6
411.75,1,0.0,86.46,44.82,3,4,7,1,4,6
418.464,4,0.6,-188.336,153.098,3,3,853,3,3,7
705.348,4,0.1,101.868,98.18,3,2,452,1,2,5
1567.44,8,0.0,360.48,157.47,3,4,829,1,4,5
434.16,3,0.0,73.8,56.04,3,4,1046,2,2,6
434.16,3,0.0,73.8,35.81,3,4,1367,3,1,6
434.16,3,0.0,73.8,94.83,3,3,1367,2,2,6
514.165,5,0.15,-74.4,74.4,3,3,27,2,2,3
102.833,1,0.15,-6.049,6.94,3,4,1432,1,2,3
308.499,3,0.15,-18.147,24.38,3,4,1474,3,1,3
241.96,2,0.0,24.196,3.41,3,2,3550,3,1,3
616.998,6,0.15,-36.294,93.48,3,3,27,3,2,3
362.94,3,0.0,-33.18,33.18,3,4,493,1,1,3
205.666,2,0.15,-12.098,17.41,3,4,161,1,1,3
290.352,3,0.2,-36.294,20.97,3,4,612,1,4,3
205.666,2,0.15,-12.098,34.5,3,4,2228,1,2,3
120.98,1,0.0,12.098,33.01,3,3,1418,1,3,3
96.798,1,0.35,-52.122,11.21,3,3,80,3,1,6
804.168,6,0.1,-89.352,61.92,3,2,3,3,1,6
148.92,1,0.0,0.0,5.55,3,4,960,3,1,6
297.84,2,0.0,0.0,16.23,3,4,1076,1,1,6
595.68,4,0.0,0.0,29.23,3,4,1077,1,1,6
402.084,3,0.1,-44.676,40.7,3,3,31,2,2,6
487.88,2,0.0,97.56,99.203,3,3,1311,1,1,7
585.456,3,0.2,-0.024,304.53,3,3,211,2,3,7
780.608,4,0.2,-0.032,226.629,3,3,513,3,2,7
487.88,2,0.0,97.56,30.021,3,2,1205,3,2,7
731.82,3,0.0,146.34,51.93,3,2,362,1,1,7
731.82,3,0.0,146.34,69.02,3,4,1705,3,1,7
1219.7,5,0.0,243.9,37.349,3,4,1719,2,1,7
731.82,3,0.0,146.34,44.594,3,4,92,1,1,7
286.74,3,0.0,8.58,31.584,3,4,966,1,2,7
229.392,4,0.4,-141.488,17.127,3,4,29,3,1,7
172.044,3,0.4,-14.325,14.325,3,2,1893,2,1,7
822.42,2,0.0,-133.88,133.88,3,4,186,3,2,6
493.452,2,0.4,-205.608,35.6,3,2,212,1,1,6
195.76,2,0.0,46.96,10.206,3,4,61,2,1,7
195.76,2,0.0,46.96,72.611,3,1,949,1,3,7
195.76,2,0.0,46.96,21.822,3,2,339,3,3,7
78.304,1,0.2,3.904,2.903,3,4,2714,1,1,7
263.106,1,0.4,-122.784,62.84,3,2,31,2,2,6
877.02,2,0.0,105.24,275.91,3,3,368,2,3,6
3076.5,7,0.0,215.25,359.27,3,2,215,3,1,6
1186.65,3,0.1,-39.6,77.32,3,2,3,1,1,6
2637.0,6,0.0,184.5,200.83,3,4,616,3,1,6
2197.5,5,0.0,153.75,627.27,3,3,25,3,3,6
396.252,3,0.1,149.652,30.78,3,4,548,3,1,6
409.46,3,0.07,162.86,36.29,3,4,617,1,1,6
953.94,10,0.35,131.94,4.73,3,4,1771,1,4,6
293.52,2,0.0,129.12,24.37,3,4,1624,1,4,6
393.48,5,0.6,-157.47,27.85,3,4,916,1,2,5
1239.46,7,0.1,468.132,63.95,3,2,91,3,1,5
590.22,3,0.0,259.65,59.78,3,4,1031,2,4,5
196.74,2,0.5,-23.64,12.38,3,2,2344,1,2,5
205.524,3,0.4,6.804,18.981,3,4,766,2,2,7
137.016,2,0.4,4.536,15.548,3,2,596,1,2,7
182.688,2,0.2,50.208,34.203,3,4,301,3,4,7
570.9,5,0.0,239.7,174.853,3,3,339,3,3,7
784.782,2,0.1,270.282,65.69,3,4,1473,3,1,5
1307.97,3,0.0,536.22,236.79,3,1,471,2,2,5
1177.17,3,0.1,405.423,131.28,3,2,1007,1,2,5
784.782,2,0.1,270.282,50.13,3,4,589,1,1,5
321.659,3,0.37,-132.751,30.79,3,4,110,1,1,6
474.83,3,0.07,20.4201,79.19,3,1,194,1,2,6
1107.94,7,0.07,47.6469,86.92,3,4,1457,1,1,6
850.95,5,0.0,93.6,83.8,3,4,52,1,1,6
680.76,4,0.0,74.88,53.17,3,4,1981,1,2,6
408.456,3,0.2,-45.954,37.63,3,4,256,1,1,6
674.244,6,0.1,217.224,95.76,3,3,78,3,2,5
249.72,2,0.0,97.38,19.79,3,2,855,1,2,5
124.86,1,0.0,48.69,15.09,3,4,129,3,4,5
561.87,5,0.1,181.02,69.08,3,4,314,3,2,5
874.02,7,0.0,340.83,90.7,3,4,684,3,1,5
223.182,2,0.1,27.222,32.05,3,4,142,3,4,5
248.22,2,0.0,96.78,8.19,3,4,7,1,1,6
548.905,3,0.07,253.795,61.93,3,4,133,2,2,6
590.22,3,0.0,295.11,65.77,3,4,750,1,2,6
786.96,4,0.0,393.48,138.04,3,3,960,3,2,6
5486.67,14,0.1,2316.51,346.6,3,4,6,1,1,6
3048.15,7,0.0,1463.07,185.65,3,4,160,1,1,6
1567.62,4,0.1,661.86,89.78,3,4,3,1,1,6
435.45,1,0.0,209.01,29.68,3,4,232,1,1,6
100.54,1,0.0,-5.717,5.717,3,4,365,3,1,7
201.08,2,0.0,36.16,22.996,3,2,673,1,3,7
321.728,4,0.2,-8.112,159.301,3,3,820,2,3,7
80.432,1,0.2,-2.028,23.323,3,3,719,3,3,7
100.54,1,0.0,18.08,8.317,3,4,24,2,1,7
246.9,3,0.0,32.04,17.234,3,4,61,3,1,7
493.8,6,0.0,64.08,58.522,3,1,189,1,3,7
164.6,2,0.0,21.36,9.245,3,4,2073,2,1,7
592.56,9,0.2,-52.02,131.107,3,3,89,3,2,7
49.38,1,0.4,-22.24,3.482,3,4,490,3,2,7
263.36,8,0.6,-309.6,53.239,3,1,1876,1,3,7
1098.96,5,0.2,233.46,66.627,3,2,1621,1,2,7
219.792,2,0.6,-126.408,32.743,3,2,1095,3,2,7
494.532,3,0.4,-24.768,50.507,3,3,1009,3,2,7
2472.66,9,0.0,914.76,523.466,3,3,92,2,2,7
1648.44,6,0.0,609.84,109.129,3,2,1187,1,1,7
274.74,1,0.0,101.64,21.107,3,4,61,1,1,7
824.22,3,0.0,304.92,75.519,3,4,1029,1,1,7
824.22,3,0.0,304.92,24.83,3,4,1713,1,1,7
549.48,2,0.0,203.28,59.933,3,4,191,3,2,7
1318.75,6,0.2,280.152,51.005,3,4,1604,1,1,7
1236.42,3,0.0,531.63,50.03,3,3,52,3,1,6
1298.24,5,0.37,123.591,128.18,3,4,110,3,1,6
535.782,2,0.35,65.922,27.53,3,3,515,3,1,6
535.782,2,0.35,65.922,11.89,3,3,637,2,2,6
2060.7,5,0.0,-179.5,179.5,3,4,707,2,1,6
3709.26,9,0.0,1594.89,192.23,3,4,615,3,1,6
741.852,2,0.1,271.992,72.51,3,4,31,1,1,6
1112.78,3,0.1,407.988,106.29,3,4,87,3,2,6
329.712,1,0.2,94.782,31.0,3,4,476,1,1,6
484.52,2,0.0,58.12,59.013,3,2,125,3,1,7
186.048,4,0.2,9.3024,12.92,3,4,1,3,1,3
174.42,3,0.0,41.8608,9.29,3,2,48,1,1,3
87.21,3,0.5,-45.3492,15.75,3,3,72,1,2,3
148.257,3,0.15,15.6978,21.5,3,2,2212,2,2,3
523.26,9,0.0,125.582,41.61,3,3,662,1,1,3
166.48,5,0.6,-116.62,10.333,3,2,2823,1,1,7
245.04,2,0.0,9.78,18.19,3,4,547,3,1,5
367.56,3,0.0,14.67,17.87,3,4,304,2,1,5
393.504,4,0.2,-59.136,31.94,3,4,2451,3,1,6
232.413,3,0.37,-107.067,16.9,3,4,110,1,1,6
1029.26,9,0.07,10.8189,354.47,3,2,74,1,3,6
110.673,1,0.1,-2.487,28.07,3,3,880,2,3,6
860.79,7,0.0,68.67,35.01,3,4,1414,2,1,6
309.884,4,0.37,-142.756,126.59,3,1,110,3,3,6
2442.07,7,0.1,-244.251,353.57,3,3,227,2,2,5
2713.41,7,0.0,27.09,167.35,3,4,773,1,1,5
1162.89,3,0.0,11.61,138.49,3,4,304,1,2,5
246.9,2,0.0,34.56,10.93,3,4,304,3,1,5
740.7,6,0.0,103.68,46.19,3,4,2113,1,1,5
612.684,6,0.4,-296.136,117.25,3,1,291,1,3,6
340.38,2,0.0,37.44,32.6,3,2,369,3,1,6
90.882,3,0.7,-190.852,5.94,3,3,479,3,1,3
1106.46,9,0.0,187.92,83.06,3,4,1358,3,1,6
737.64,6,0.0,-129.31,129.31,3,3,386,2,3,6
73.764,1,0.4,-3.5,3.5,3,4,198,1,1,6
491.76,4,0.0,83.52,32.74,3,4,295,2,1,6
737.64,6,0.0,125.28,75.51,3,4,926,1,1,6
387.261,5,0.37,-123.039,68.73,3,3,203,1,2,6
272.544,4,0.4,-54.576,12.426,3,4,981,1,1,7
136.272,2,0.4,-27.288,4.361,3,1,1028,1,1,7
567.8,5,0.0,158.9,66.39,3,2,1750,3,2,7
181.696,2,0.2,18.136,6.987,3,4,696,3,1,7
90.848,1,0.2,9.068,9.542,3,4,3224,2,2,7
136.272,2,0.4,-27.288,11.821,3,4,490,1,4,7
454.24,4,0.0,127.12,7.884,3,3,365,1,1,7
591.3,3,0.0,-68.71,68.71,3,4,679,1,2,6
583.872,3,0.2,-14.628,11.562,3,4,333,3,1,7
1459.68,10,0.4,-535.32,138.486,3,4,956,1,1,7
583.872,3,0.2,-14.628,23.179,3,4,197,1,1,7
973.12,5,0.2,-24.38,16.24,3,4,197,2,2,7
1002.72,8,0.0,-77.72,77.72,3,4,379,1,1,6
225.612,2,0.1,87.732,19.67,3,4,1320,3,1,6
877.38,7,0.0,394.8,116.78,3,2,1125,2,1,6
125.34,1,0.0,56.4,6.4,3,4,2071,1,1,6
349.699,3,0.07,142.879,33.1,3,2,2426,2,1,6
222.666,2,0.15,10.4784,30.75,3,2,161,1,3,3
623.465,7,0.32,-119.192,72.16,3,4,426,3,2,3
89.0664,1,0.32,-17.0274,14.48,3,3,124,2,1,3
193.066,4,0.32,-19.8744,33.78,3,4,1742,1,2,3
354.9,5,0.0,88.725,55.53,3,3,246,1,1,3
212.94,3,0.0,53.235,24.55,3,2,235,3,1,3
681.408,12,0.2,42.588,28.71,3,4,1,1,1,3
127.764,6,0.7,-191.646,8.59,3,2,1818,1,1,3
84.98,1,0.0,18.6956,11.87,3,4,48,2,2,3
339.92,5,0.2,8.498,19.35,3,4,709,2,1,3
242.1,2,0.0,101.64,28.12,3,4,2504,1,1,5
48.42,1,0.6,-21.81,4.65,3,2,1186,1,2,5
217.89,2,0.1,-13.8,13.8,3,2,2693,2,1,5
326.835,3,0.1,116.145,45.69,3,4,577,1,2,5
217.89,2,0.1,77.43,33.57,3,3,907,1,1,5
133.334,1,0.07,40.1241,13.27,3,4,133,1,1,6
143.37,1,0.0,50.16,10.46,3,4,576,1,1,6
573.48,4,0.0,200.64,85.41,3,2,849,3,1,6
716.85,5,0.0,250.8,59.87,3,4,260,3,2,6
573.48,4,0.0,200.64,40.13,3,4,810,1,1,6
1564.56,10,0.4,-0.04,64.37,3,4,1781,1,1,7
260.76,1,0.0,104.3,23.043,3,4,455,3,2,7
198.56,2,0.0,75.44,31.449,3,3,362,1,2,7
834.432,4,0.2,208.592,34.535,3,4,434,3,1,7
156.456,1,0.4,-0.004,12.499,3,2,3101,1,1,7
312.912,2,0.4,-0.008,29.485,3,2,1158,3,2,7
297.84,3,0.0,113.16,18.483,3,4,362,3,1,7
238.272,4,0.4,-7.968,14.693,3,4,29,2,1,7
238.272,4,0.4,-38.42,38.42,3,2,29,2,3,7
417.216,2,0.2,104.296,36.373,3,4,2264,3,2,7
158.848,2,0.2,35.728,15.321,3,4,1243,2,2,7
417.216,2,0.2,104.296,26.101,3,4,962,1,1,7
297.84,3,0.0,113.16,15.872,3,4,191,3,1,7
782.28,3,0.0,312.9,101.763,3,4,435,3,4,7
216.329,2,0.37,-113.371,26.09,3,4,391,1,2,6
772.605,5,0.1,-51.645,75.16,3,4,807,1,2,6
216.329,2,0.37,-113.371,21.47,3,4,110,1,1,6
1373.52,8,0.0,54.72,77.88,3,4,531,1,1,6
1081.65,7,0.1,-72.303,37.49,3,4,6,2,1,6
463.563,3,0.1,-30.987,13.07,3,4,81,3,1,6
309.042,2,0.1,-20.658,13.49,3,4,807,1,1,6
309.042,2,0.1,-20.658,19.48,3,3,65,1,1,6
85.464,1,0.4,2.844,13.12,3,4,222,1,2,6
264.938,2,0.07,99.6984,21.66,3,4,325,1,1,6
264.938,2,0.07,99.6984,37.59,3,1,133,1,2,6
555.516,6,0.35,59.796,80.63,3,4,80,1,4,6
77.312,2,0.6,-61.888,6.963,3,4,498,1,2,7
757.5,5,0.0,151.5,39.81,3,4,1378,3,1,6
545.4,4,0.1,60.6,31.56,3,4,671,2,1,6
303.0,2,0.0,60.6,38.64,3,4,232,1,2,6
545.4,4,0.1,60.6,106.53,3,2,31,1,2,6
454.5,3,0.0,90.9,35.83,3,4,1495,3,1,6
530.25,7,0.5,-318.15,29.23,3,4,578,3,1,6
454.5,3,0.0,90.9,45.66,3,4,386,3,2,6
515.61,6,0.5,-237.33,36.59,3,4,2344,3,1,5
84.34,1,0.0,37.1,20.922,3,3,1231,1,1,7
421.7,5,0.0,185.5,19.258,3,4,107,2,1,7
101.208,2,0.4,6.728,6.603,3,4,490,3,1,7
168.68,2,0.0,74.2,20.511,3,4,1089,2,4,7
826.56,5,0.4,-303.14,85.307,3,2,766,3,2,7
275.52,1,0.0,49.58,113.009,3,3,189,3,3,7
826.56,3,0.0,148.74,28.81,3,4,2142,3,1,7
1102.08,4,0.0,198.32,146.119,3,1,191,1,1,7
551.04,2,0.0,99.16,100.138,3,1,1298,3,2,7
1653.12,6,0.0,297.48,139.508,3,4,949,1,1,7
171.36,2,0.4,-17.16,7.52,3,4,17,1,1,6
825.36,2,0.0,49.5,99.7,3,2,264,3,2,6
660.288,2,0.2,-115.572,21.22,3,4,1897,1,1,6
990.432,3,0.2,-173.358,58.78,3,4,476,1,1,6
2063.4,5,0.0,123.75,352.64,3,4,230,3,4,6
619.02,3,0.5,-544.77,107.12,3,3,114,3,2,6
2888.76,7,0.0,173.25,256.64,3,4,411,1,1,6
302.625,5,0.5,-36.375,22.3,3,2,114,1,2,6
78.6825,1,0.35,10.8825,4.14,3,4,1731,1,1,6
387.36,4,0.2,116.16,14.54,3,4,476,1,2,6
121.05,2,0.5,-23.09,23.09,3,2,2702,1,2,6
544.725,5,0.1,205.725,39.01,3,4,65,1,1,6
762.615,7,0.1,288.015,60.76,3,2,6,3,2,6
326.835,3,0.1,123.435,38.27,3,3,2,1,2,6
605.25,5,0.0,266.25,56.38,3,4,236,1,1,6
200.44,2,0.0,82.16,19.866,3,2,2506,1,1,7
701.54,7,0.0,287.56,122.34,3,4,191,3,4,7
400.88,4,0.0,164.32,55.822,3,4,673,1,2,7
100.22,1,0.0,41.08,7.334,3,4,435,1,1,7
200.44,2,0.0,82.16,17.987,3,4,2662,1,1,7
601.32,6,0.0,246.48,5.984,3,4,1421,2,1,7
601.32,6,0.0,246.48,145.065,3,3,905,3,2,7
1311.55,9,0.4,-306.108,76.651,3,1,1544,3,1,7
582.912,3,0.2,43.692,67.931,3,4,23,3,2,7
388.608,2,0.2,29.128,53.931,3,4,197,3,2,7
728.64,3,0.0,189.42,48.423,3,4,92,3,1,7
1457.28,6,0.0,378.84,138.78,3,3,952,1,2,7
388.608,2,0.2,29.128,23.0,3,4,209,3,1,7
261.96,2,0.0,41.9136,54.1,3,2,16,1,3,3
556.665,5,0.15,6.549,60.54,3,4,27,1,1,3
130.98,2,0.5,-89.0664,19.94,3,4,72,1,2,3
314.352,3,0.2,-15.7176,76.84,3,3,1599,1,2,3
722.352,3,0.2,90.294,1.66,3,2,1,1,1,3
180.588,2,0.7,-240.784,23.96,3,4,1258,1,4,3
1279.17,5,0.15,225.735,137.45,3,3,161,1,2,3
240.784,1,0.2,30.098,20.62,3,4,1,1,1,3
1228.0,6,0.32,-36.1176,131.64,3,3,124,3,2,3
204.666,1,0.32,-6.0196,20.53,3,2,786,1,1,3
613.999,3,0.32,-18.0588,54.03,3,4,124,1,2,3
1023.33,5,0.32,-30.098,155.64,3,4,124,1,2,3
651.348,2,0.1,-50.712,74.95,3,4,344,1,1,6
2605.39,9,0.2,-202.08,202.08,3,4,613,1,1,6
1447.44,4,0.0,-252.36,252.36,3,2,425,3,1,6
1302.7,4,0.1,-101.424,105.66,3,4,413,3,1,6
361.86,1,0.0,10.83,35.59,3,2,153,3,2,6
523.908,3,0.1,81.468,29.42,3,2,1730,2,1,5
582.12,3,0.0,139.68,31.85,3,4,477,1,1,5
776.16,4,0.0,186.24,62.82,3,4,829,1,1,5
388.08,2,0.0,-77.46,77.46,3,4,477,1,4,5
434.88,3,0.0,104.31,33.32,3,4,22,1,1,5
869.76,6,0.0,208.62,68.02,3,3,179,1,2,5
72.48,1,0.5,-37.71,20.03,3,1,761,2,2,5
779.58,2,0.0,202.68,85.48,3,4,222,1,2,6
294.6,2,0.0,106.02,36.82,3,4,972,1,4,6
649.593,7,0.37,-10.437,22.72,3,4,391,3,1,6
185.598,2,0.37,-2.982,9.22,3,4,1833,1,1,6
736.5,5,0.0,265.05,60.96,3,2,1840,3,1,6
265.792,4,0.2,-30.339,30.339,3,4,2165,3,2,7
199.344,3,0.2,17.424,18.812,3,2,1214,1,1,7
166.12,2,0.0,44.84,18.643,3,4,362,3,2,7
415.3,5,0.0,112.1,27.084,3,4,2087,3,1,7
166.12,2,0.0,44.84,16.767,3,4,241,3,4,7
166.12,2,0.0,44.84,4.418,3,4,125,1,1,7
449.496,6,0.4,-30.024,57.05,3,4,291,3,2,6
466.722,3,0.1,-25.938,44.67,3,4,1278,2,1,5
445.95,3,0.0,80.19,65.56,3,4,967,1,4,6
193.245,2,0.35,-50.595,15.26,3,4,80,2,1,6
743.25,5,0.0,133.65,49.5,3,4,283,3,1,6
743.25,5,0.0,133.65,79.1,3,4,316,1,2,6
133.785,1,0.1,11.865,7.69,3,4,65,1,1,6
1105.96,8,0.07,130.596,79.47,3,4,1556,3,1,6
401.355,3,0.1,35.595,34.69,3,4,2,3,1,6
276.489,2,0.07,32.649,53.74,3,4,1559,3,2,6
1467.36,4,0.0,630.96,70.52,3,4,1687,2,1,6
366.84,1,0.0,157.74,43.98,3,3,1034,2,1,6
814.374,6,0.1,217.134,86.83,3,2,78,3,1,5
307.26,2,0.1,81.9,29.67,3,4,759,1,2,5
153.63,1,0.1,-6.95,6.95,3,3,1464,1,2,5
583.47,3,0.5,-490.14,46.14,3,4,811,1,1,5
1166.94,3,0.0,93.33,47.63,3,4,843,3,1,5
777.96,2,0.0,62.22,42.74,3,4,22,1,1,5
257.568,2,0.2,-28.9764,19.28,3,3,1,1,3,3
273.666,2,0.15,-12.8784,16.2,3,4,1432,3,1,3
482.94,6,0.5,-376.693,20.25,3,2,448,3,1,3
3274.02,9,0.0,261.9,351.08,3,4,232,3,1,6
1455.12,4,0.0,116.4,108.33,3,2,615,1,2,6
1455.12,4,0.0,116.4,504.56,3,3,100,1,3,6
1637.01,5,0.1,-36.39,452.28,3,3,81,1,1,6
327.402,1,0.1,-7.278,19.41,3,4,912,2,1,6
2182.68,6,0.0,174.6,194.55,3,4,507,1,1,6
338.315,1,0.07,3.6354,32.35,3,2,2437,2,1,6
873.072,3,0.2,-130.968,49.38,3,4,476,2,1,6
945.828,4,0.35,-392.892,33.99,3,4,80,1,1,6
1091.34,3,0.0,87.3,110.88,3,4,496,1,2,6
458.363,2,0.37,-210.997,33.46,3,4,203,1,1,6
945.828,4,0.35,-392.892,57.02,3,4,80,3,1,6
654.804,2,0.1,-14.556,30.47,3,4,2,3,1,6
1455.12,4,0.0,116.4,179.62,3,4,706,1,1,6
1052.43,3,0.1,-81.927,112.98,3,4,78,1,2,5
701.622,2,0.1,-54.618,61.48,3,3,1826,1,1,5
332.28,3,0.0,3.3,49.688,3,4,191,2,4,7
132.912,2,0.4,-86.408,4.656,3,2,1057,3,1,7
664.56,6,0.0,6.6,37.904,3,4,1471,1,4,7
664.56,6,0.0,6.6,281.743,3,3,191,1,3,7
199.368,3,0.4,-129.612,42.389,3,3,182,3,2,7
265.824,4,0.4,-172.816,38.179,3,1,825,1,2,7
664.56,6,0.0,6.6,43.016,3,3,1421,2,2,7
88.608,1,0.2,-21.052,21.255,3,2,23,3,3,7
326.72,4,0.0,26.08,33.747,3,2,204,1,2,7
163.36,2,0.0,13.04,25.076,3,2,935,1,1,7
196.032,3,0.2,-29.448,15.97,3,4,696,1,1,7
410.346,3,0.1,4.536,11.29,3,4,50,1,1,6
683.91,5,0.1,7.56,29.49,3,2,2,3,1,6
243.168,2,0.2,-27.372,30.96,3,3,2485,1,1,6
268.848,4,0.4,-34.723,34.723,3,4,182,3,2,7
560.1,5,0.0,5.6,45.882,3,4,2120,2,1,7
537.696,8,0.4,-349.504,41.323,3,4,766,3,2,7
179.232,2,0.2,-42.568,11.252,3,4,1281,3,1,7
1336.83,13,0.15,31.4548,88.47,3,4,161,1,1,3
241.96,2,0.0,41.1332,50.32,3,2,536,2,3,3
181.47,5,0.7,-320.597,29.68,3,3,1804,1,1,3
217.764,6,0.7,-384.716,14.05,3,4,1649,1,1,3
72.588,2,0.7,-128.239,5.0,3,4,1649,3,1,3
302.45,5,0.5,-199.617,34.51,3,4,169,3,1,3
387.136,4,0.2,-14.5176,31.94,3,4,1043,2,1,3
2220.53,6,0.1,123.354,166.02,3,2,781,2,1,6
822.42,2,0.0,123.36,45.16,3,4,1066,1,1,6
740.178,2,0.1,41.118,50.26,3,4,2,1,1,6
2878.47,7,0.0,431.76,148.38,3,4,288,2,1,6
382.425,1,0.07,32.8953,35.24,3,4,381,1,1,6
1741.8,4,0.0,261.24,84.68,3,4,1488,1,1,5
1741.8,4,0.0,261.24,515.24,3,2,96,1,3,5
2830.43,13,0.5,-1981.4,165.22,3,4,761,2,1,5
653.175,3,0.5,-457.245,60.26,3,4,1856,3,1,5
870.9,2,0.0,130.62,32.32,3,2,200,1,1,5
163.96,2,0.0,27.84,21.325,3,4,2120,1,2,7
65.584,1,0.2,-2.476,7.179,3,2,1001,1,1,7
98.376,2,0.4,-37.744,38.151,3,3,1057,2,3,7
1968.03,5,0.1,262.38,64.46,3,4,87,1,1,6
437.34,1,0.0,-126.41,126.41,3,3,121,2,3,6
2186.7,5,0.0,481.05,178.04,3,4,713,3,1,6
874.68,2,0.0,192.42,57.11,3,4,1003,1,1,6
852.813,3,0.35,-170.577,58.37,3,4,80,2,1,6
223.074,2,0.1,34.674,7.41,3,4,87,3,1,6
1115.37,9,0.0,-149.4,149.4,3,2,824,3,1,6
247.86,2,0.0,59.46,24.84,3,3,1125,1,2,6
219.808,2,0.6,-219.832,31.232,3,2,2472,3,2,7
482.48,2,0.0,130.24,66.702,3,4,189,3,2,7
385.984,2,0.2,33.744,31.118,3,4,543,3,4,7
578.976,4,0.4,-125.504,83.603,3,4,1359,1,4,7
723.72,5,0.4,-156.88,123.48,3,2,766,3,2,7
771.968,4,0.2,67.488,131.92,3,3,1002,3,2,7
303.0,3,0.0,81.78,27.397,3,4,1616,2,1,7
242.4,4,0.4,-52.56,26.816,3,4,2185,1,1,7
363.6,6,0.4,-78.84,57.681,3,1,1911,2,2,7
379.53,3,0.0,159.39,64.53,3,3,1779,3,2,5
